gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
SIRPG,0.542164548616815,2.81837072380581,1.47832199469438,0.000851396039110882,0.00706770444225695
TAPSAR1,1.60118387735722,3.58345585682023,1.86245381987765,0.000853786183300241,0.00708382723122246
CERK,10.5379496650616,-1.05556624638164,0.412848431046971,0.000854458577639407,0.00708568848809102
AHNAK2,7.48435766898621,2.52785182338421,1.34252764301258,0.000860569654903731,0.00713262501186981
DANT2,1.22684007023094,3.41733192395092,1.77694037777817,0.000861674010031027,0.00713803708466771
AL354733.3,1.29164841478422,3.2075280363716,1.67136919287157,0.000865090755343995,0.00716258911257065
PJA1,5.36633308907321,-0.891479621156194,0.314140633489587,0.000866787559724197,0.0071691309986812
SUV420H2,1.77893073396275,3.65308409226254,1.90833049300691,0.000866478148686052,0.0071691309986812
UROD,20.4223379273561,-0.744143526766074,0.246338160711579,0.000871419411850405,0.00719990939341813
LACTB2,35.19582599336,0.847396812356561,0.29231543546561,0.000871389712693038,0.00719990939341813
SEC22C,10.834071630626,-0.810662550426423,0.275335075194851,0.000876407687632538,0.00723396071279165
CKAP4,49.7945427321886,-1.0188314079751,0.389471569351003,0.000876913031897154,0.00723396071279165
LINC02535,1.36929729431304,3.29888668110125,1.72235048549507,0.000876708002055458,0.00723396071279165
VTI1B,45.0290374839636,-0.549003653715445,0.172936056397217,0.000881862269920178,0.00727099579589036
TMED9,115.568112471473,-0.76850152548678,0.256963635032213,0.000883242540529427,0.00727557380894473
C17orf70,1.64480350387385,3.48758150296798,1.82464566740155,0.000883337657339945,0.00727557380894473
PCBP4,8.83063662379471,-0.800587919191067,0.271101397307725,0.000885572441810833,0.00728529448643664
RPS4X,1560.60820487694,1.04262148535904,0.406080686221637,0.000885635759821262,0.00728529448643664
TCN1,27.785303286261,2.00228028199347,1.07759112186223,0.000885899917631065,0.00728529448643664
METTL23,18.0743865509537,-0.610836660111696,0.195095415452951,0.000887896552097357,0.0072979189578314
NRTN,1.43971231722964,-2.15050359926927,1.15938876364143,0.000889477414336305,0.0073071147170464
ACP5,9.01168988653287,-1.60632675852584,0.833040526871573,0.000890142989808123,0.00730878569097905
HCG18,20.2634439318765,1.27470929336612,0.585276870607793,0.000897080823190707,0.00736192845767402
DPP4,16.6553203575745,1.45214130342176,0.723471054685562,0.000898097296030626,0.00736644742708938
SH2B1,12.3404186625647,-0.912143507513297,0.326751752061304,0.000903280760455427,0.00740512283351069
C1orf172,2.37753387891062,3.83899780488856,2.04244204752039,0.000903951926772278,0.00740547073589625
RPLP2,1933.70823557552,0.47478428342327,0.147953609989747,0.000904259769256081,0.00740547073589625
AC096677.1,0.761544006217722,2.67332756795831,1.42671183011865,0.000908314889492289,0.00743483005301815
NREP,7.08849545029544,-1.18952391375381,0.518663865181169,0.000911930950367494,0.00746056701971627
AC114271.1,1.3455238588579,3.47197421638025,1.830509053575,0.000913693624987751,0.00747112253648206
STEAP3,8.84296654599822,-0.880315191374491,0.310430722476006,0.000915290559900931,0.00748031261719551
TYW1,7.20141457518365,1.04414000685551,0.409582026597427,0.000921953398276949,0.00753087347125603
WASF3,0.990244703572481,-2.14768234568078,1.16562326581164,0.000925007199317261,0.0075519173206005
METTL18,3.9805899342042,-0.929434665430934,0.337424196956115,0.00092651199571406,0.0075564005674173
CYHR1,23.6643701296282,-0.742740909891709,0.247323466682867,0.000926118214125584,0.0075564005674173
MYCN,1.76371635106702,-1.82238362138997,0.979778098320403,0.000928503510893432,0.00756495684211844
C17orf85,1.96055659607219,3.67227459561258,1.95264997819653,0.000928517846879467,0.00756495684211844
C1QB,7.78368247084938,2.57787419581215,1.38664249927821,0.000931216102053871,0.00758303369612766
NOP9,6.53813770434547,-0.790924316379012,0.268285122402055,0.000931768284756665,0.00758362514418008
BNIP3,17.6049639354204,-1.62262225517367,0.850738866376924,0.000932986191048879,0.00758963149446861
TMPRSS15,2.38622679483028,3.74335752733626,1.99988288998725,0.000935341846147591,0.00760488223906324
TSR3,21.1833838387361,-0.815943124336899,0.279797868397634,0.000936008282041078,0.00760639001654554
GNAS,287.181306641278,-0.979526047066142,0.367867615407524,0.000938868765357169,0.00762571682350194
C12orf5,2.3430717997538,3.81144190415664,2.04662697238107,0.000941158461263251,0.00763667859129892
AC008040.5,0.59504874495084,2.73681001323042,1.46747821754887,0.000941184176959757,0.00763667859129892
RPL28,2600.51845823159,0.633356642802574,0.204556683228869,0.000941946651683535,0.00763894582037098
CDK18,7.49879335164003,-1.52390238338006,0.783718014424278,0.000951670613356461,0.00771384883629886
FAM161A,4.35314431617212,-1.81733191879845,0.980954094657385,0.000953426938760951,0.00772412582457258
SEC23IP,24.5454662830112,-0.925150674084551,0.336277494828035,0.000953961400923512,0.00772449851213744
MTERFD3,1.82778644040271,3.57969764890273,1.91216053618692,0.000956716504076326,0.00774284278171086
GBP3,30.056611917435,1.28420261084791,0.599563013412127,0.000958517828087318,0.00775345316285056
GLB1,22.9218634763269,-0.809919870619834,0.277820081777665,0.00096034561673233,0.00776426665797805
RPS6KB2,37.9240724746202,-0.613874439091857,0.197716338664415,0.000961589248355481,0.00777034868344076
EPN3,13.6028764261778,-1.05000915128901,0.416425118895241,0.000962713322284094,0.00777545887568982
SBSPON,3.36850277406849,-2.68821681827097,1.45190568672554,0.0009695660580263,0.00782680839286774
AC040970.1,0.407600043602106,2.56935510240736,1.39375762941207,0.000972818904881163,0.00784906028662791
TMEM268,4.33993894144893,-1.71401433819478,0.918355195911203,0.000973859462510619,0.00785344902608003
AP003108.2,0.623306077938186,2.81825692007372,1.51824932622386,0.000975949263745366,0.00786629034498941
POGLUT1,6.08596240880327,-0.781297751158473,0.265405471280364,0.000977415382381755,0.0078700849577317
SNHG4,0.655002814559472,2.80952750825719,1.51427387449921,0.000977117447785402,0.0078700849577317
LMBRD1,31.07904474446,-0.846553611289708,0.295912814451792,0.000979504481849509,0.0078828925577446
MPDU1,32.9433433912164,-0.811513919361264,0.279253407998156,0.000981764526861352,0.00789706217079624
GSTZ1,17.384631402798,-0.689940521222196,0.227381406980537,0.000987195338319129,0.00793110164042353
EIF3CL,0.876990806613804,3.04322530601081,1.63500760929805,0.000987500893511694,0.00793110164042353
SLC12A9-AS1,0.428025273991793,2.50569207836289,1.36548890388464,0.000986824439543436,0.00793110164042353
AL391422.3,1.06304069620707,3.25667010893033,1.74701752268232,0.000989969213888607,0.00794688992306316
PSPN,1.2640452859954,-1.38118654479747,0.680787663691869,0.000992110386851757,0.00795600084060532
AC106707.1,1.01568851421179,2.89491766874852,1.56156529254461,0.000992010844299448,0.00795600084060532
TSPAN31,14.01810464847,-0.757288857887789,0.255468054873259,0.00099685332073904,0.00798998399096157
CINP,19.0755357146897,-0.5099928772419,0.161322391826156,0.000998124952733408,0.00799612360816926
AC026471.3,1.55536212940446,3.25800712479244,1.7512436180008,0.000998857260832783,0.00799793859382767
GALNT3,67.7601504675843,-0.860564992134004,0.30368004046876,0.00100107138377562,0.00801037209690558
AMN1,6.00771372096399,-0.807510593432555,0.278032229919135,0.00100168149237297,0.00801037209690558
PER1,18.5776598782296,-1.14819862813638,0.493744698476928,0.00100192968304535,0.00801037209690558
SREBF2,24.3080839723771,-0.985270207285062,0.375272465874256,0.00100852770308319,0.00805904855813922
FRA10AC1,18.7902536304029,-0.77983454181872,0.265736689906172,0.00101070987146761,0.00807240702393374
AK1,40.3027142422543,1.02360684065564,0.401264424454776,0.00101574089547189,0.00810849395305021
AL590617.2,0.405290094415265,2.55422872655616,1.39822499815292,0.0010186073106409,0.00812727346643548
ARMCX3,27.6629835674427,-0.871704638182307,0.310074286530248,0.00101968746854626,0.00813178902046926
C12orf29,9.07045979437753,-0.727283486666102,0.243384440784343,0.00102052324659308,0.00813435212783417
UBE2C,58.0944449827725,1.18636103540859,0.526159383272841,0.00102168090829698,0.00813947701955081
HIST2H3D,5.52001428216139,3.6719671564853,2.00156608815455,0.00102283545835096,0.00814240011485537
DUSP14,5.99061550387637,0.981742897553249,0.373774453161033,0.00102307759126202,0.00814240011485537
HACL1,8.39627137753872,-0.806822249466191,0.278470277128813,0.0010259110703625,0.00815606157441172
EID2,5.73814572875166,-0.915452394773867,0.333994828064195,0.00102634137682303,0.00815606157441172
AC009779.3,2.03170659028057,3.69409240367945,2.01743402957853,0.00102615313074789,0.00815606157441172
ZNF490,2.36080631341397,2.5751433054189,1.4119248653958,0.00103050096155896,0.00818500361933371
TSPYL1,34.9135518743134,-0.787155863563035,0.269782527775819,0.00103680338541883,0.00823092808083003
PLEK,8.33377828733008,2.70657393811684,1.48076422635227,0.00103882900256495,0.00824287097168195
JADE1,15.4887195517764,-0.975638695458183,0.371086528954708,0.00104672081899542,0.00830132549227363
SMIM7,50.2020088159687,-0.629152364776997,0.20517467713078,0.00105042307803873,0.0083223399579682
HMOX1,10.3484630121763,1.45804785781483,0.747388499058031,0.00105005448411045,0.0083223399579682
ADGRF4,1.28072015582013,3.01485593849301,1.64248723937704,0.00105229010437207,0.00833295729120674
C20orf27,23.2288992212239,0.823065990570907,0.287304869653049,0.00106292414481324,0.00841295416720552
IRX2,12.3718645473486,-1.52855431171038,0.802342931233377,0.00106594892386682,0.00843267447825405
LINC01842,0.725633172950127,2.82259100133257,1.54984002604048,0.00107346768355562,0.00848790897387428
FBXW11,23.705085501468,-0.956747868384666,0.360649870901201,0.00107623942796137,0.0085055723707052
SERPINB7,4.93671017392143,2.66994291153635,1.47334282879303,0.00107987769259037,0.00853006285245962
NFYC,16.6414624752506,-0.674887512003106,0.223563491021991,0.00108381432455324,0.00855688453743629
ZNF639,8.05470881680148,-0.80390348797948,0.27891431120944,0.00108547711662509,0.00856198675370598
AL158835.1,0.660630479276009,2.86069094947256,1.57306074422906,0.00108554340718228,0.00856198675370598
AC254629.1,3.53514456728097,3.31022720238515,1.81534879872476,0.00108890274751194,0.00858420142031592
TEAD2,4.25214256078002,-1.07210253277502,0.441042114047855,0.00109003911324868,0.00858887819477557
C1QBP,101.725072382736,0.735869305196187,0.248765808682826,0.00109137129130198,0.00859509243060234
HLA-DRA,286.523437028096,1.24999368452072,0.585116469895207,0.001093437298814,0.00860707687578127
MRS2,12.038383916115,-0.702509220005075,0.234958029685563,0.0010959974179144,0.00861864901387287
OVCA2,4.0915501281982,4.0196083537782,2.29943484533898,0.00109548429232914,0.00861864901387287
ARMCX1,4.00142307124172,-1.56508677355123,0.833072732326646,0.00109673534067627,0.00862016534664735
SLC22A18AS,4.92984481309709,2.01466056278344,1.1250091156034,0.00109885332752709,0.00863252186861072
MTCH2,55.7212384473233,0.662766188778529,0.219166880316909,0.00110248799123232,0.00865677512082812
AL356488.2,0.999659806989911,3.00868810862891,1.65633144543409,0.00110436885192064,0.00866724021055734
GPRC5B,20.3127945315868,-1.20122663485143,0.545975847303262,0.00110856804339655,0.00869588047533381
BMP7,3.57395861481356,-1.19943182229744,0.544562797001764,0.0011094501275361,0.00869848503562515
HEATR2,1.41462717317409,3.33846942507952,1.8411852465616,0.00111356778206172,0.00872225413777246
FANCF,8.76680742769386,-0.72192934093619,0.243409962769076,0.00111358486810185,0.00872225413777246
FAM95C,1.0326117414958,3.15850961706729,1.74208706027446,0.00111918319879259,0.00876176391371589
ACY1,11.5144300098632,2.57716041501445,1.4357020254241,0.00111982375260377,0.0087624407836101
AL583810.1,0.82710050460991,2.99702746461121,1.65613508104284,0.00112305986993157,0.00878341680667549
SH3RF2,19.0419159798101,-1.05332494345692,0.429368376637769,0.00112779993252987,0.00881402723303307
CTF1,0.863145068451562,-1.80149136390627,0.999081801198511,0.00112808847348292,0.00881402723303307
PUM2,26.2217287425994,-0.884003339045928,0.320841425962932,0.00113466909921268,0.00886106525182684
PLAC4,3.61593912574817,2.91603327654778,1.61716920365015,0.00113602663493123,0.00886728786021837
IGKV1-39,17.0342041793435,3.92620810824426,2.25160188266709,0.00114256289308295,0.00891390705042616
MYRIP,1.35346193153319,-2.29600025870203,1.29218318679057,0.00114514695207501,0.0089294527759925
AL512791.2,1.07329104525805,2.99009153138409,1.65958318762733,0.00114568481614321,0.0089294527759925
DSTYK,6.16797695675128,-0.894453134870704,0.327207013470722,0.0011514930815298,0.00897030127650848
TMEM151A,1.71053999051448,-1.96465439112618,1.10496054050474,0.00115474976577981,0.00899124214477689
KLK8,2.8260419218507,3.78902578982237,2.15199781516607,0.00115563201917441,0.00899368344056307
GAREM,2.12959604170896,3.6116464570639,2.02991008671042,0.00116034891425751,0.00902595067883337
HIAT1,1.71055902962602,3.51195208741802,1.96604102468137,0.00116213608895056,0.00902653247085665
PILRB,17.2313896571737,1.23194852721342,0.576333082479576,0.00116207466538281,0.00902653247085665
AC073335.2,1.30324628167659,2.88595475974252,1.60869085299559,0.00116116602167359,0.00902653247085665
IGFBP2,162.344920575157,-1.12810979782383,0.490129358852899,0.00116319911976595,0.0090303538929694
AL138963.3,1.12486164117868,3.24302798538545,1.80711667229781,0.00116847983057581,0.00906689894049353
INPP5A,9.08600220329205,-0.929140083602627,0.348029643077462,0.0011717643870382,0.00908792644267881
DYM,11.5387590864988,-0.905599101921284,0.334373530927286,0.00117484362360981,0.00910734169792432
CCL18,1.30613977790425,3.33813378720983,1.86760563237786,0.00118181902861336,0.00915244178182742
AC093627.5,0.479024433241841,2.56300434976419,1.44332539465048,0.00118154380462313,0.00915244178182742
AC010998.3,1.46082725876172,3.27157002261535,1.82924656741169,0.00118391000056918,0.00916414720949636
SRP72,47.4510232642843,-0.629034611149125,0.207724738795504,0.00119014330192,0.00920788951886639
SLC41A1,4.99845728409599,-1.50371691704441,0.799181484348684,0.00119120777891477,0.00921161849181327
MILR1,0.614197870442987,2.62459882743183,1.478684521311,0.00119256477134217,0.00921760473802789
MTPAP,8.54646484875074,-0.799124961171813,0.27975303605503,0.00119358563619909,0.00922098839807152
AP000439.2,1.60841226565721,3.40488654400645,1.9128169454144,0.00119428678427368,0.00922190000317576
UGT2B7,0.912270620803682,2.87400003562085,1.61408673122983,0.00120190981300898,0.00927623317858666
FH,24.7643894969368,-0.693475591206042,0.233766856906307,0.00121268403271249,0.00935482209430012
FUBP3,14.4020285429019,-0.685927280281818,0.230719597837755,0.00121493606009438,0.00936762498992326
TNFSF9,10.2826964524485,2.09150735439812,1.19119969694498,0.00121910337216561,0.00939517579309306
FAM86A,1.87511659265421,3.54985949572776,2.01618940556511,0.00122020152996227,0.0093990584485257
DDAH1,41.0298875743202,-0.762489078390813,0.263605376413445,0.00122176629862187,0.00940652981811405
NFIB,40.3531303223069,-0.92486947212532,0.347761393459552,0.00122873232026462,0.00945555859497068
SNRPB,132.292837373198,0.936539959477662,0.355003111895935,0.00123217585221738,0.00947744597615063
GJB5,1.41664099463553,3.28233297406284,1.85475224787981,0.00123621488210354,0.00950389020203472
RCBTB2,2.30730500886044,-1.43530574666128,0.751374499730618,0.00123848386948621,0.00951670744025989
CHPT1,33.2356743591724,-0.889555832224809,0.327640584424588,0.00123914282791426,0.00951714651803603
FAM156A,1.25573628591805,3.25024384753458,1.83779962267875,0.0012420773302079,0.0095350538349067
AC016588.2,0.716222054005934,2.65684921442905,1.50870137904034,0.00124436689775047,0.00954799520670834
IL1R2,32.5640581116449,1.18182265320946,0.541165117975643,0.00124763258452311,0.00956476193539699
hsa-mir-1199,2.02812154124856,3.58492807371239,2.05224352585298,0.00124776172206425,0.00956476193539699
STX8,20.8032886616446,-0.577111183812289,0.189088998485494,0.00124891018879642,0.00956892719264854
AQR,13.0577618370241,-0.913518985660757,0.341846350157684,0.00125065730575205,0.00957705279247113
BID,25.5502589492685,0.712794292022523,0.242627873506275,0.00125118193178483,0.00957705279247113
HCG11,4.80312846471777,2.33817255816416,1.33739127324833,0.00125285670177886,0.00958175366001596
PAX4,2.68993247769962,3.66777458769215,2.11343555268099,0.00125347699967203,0.00958175366001596
GPD1,5.56783174615136,1.27791782103055,0.623363999526637,0.00125361378035747,0.00958175366001596
PLEKHF2,21.0121086873233,-0.756208696979519,0.261600345968558,0.00125546019174612,0.00959123066293386
GPR160,57.0641327139595,-0.901098199979377,0.334946250931799,0.00125999197589167,0.00962063598254195
OS9,67.8674217226388,-0.766914626769417,0.266552220723508,0.00126052597418913,0.00962063598254195
PRR14,16.0126249461048,-0.806327183616046,0.285064665136105,0.00126204107773222,0.009627553113004
STK32B,1.61383436876956,-2.49970402022831,1.42846746290106,0.0012646413290199,0.00963761695410122
RPL10A,1026.3062096025,0.966104728598518,0.375278849146423,0.00126579805322298,0.00963761695410122
RPA1,12.8159168949915,-0.610197895672721,0.20176603943279,0.00126400564960851,0.00963761695410122
AC093484.3,0.644612162644353,2.63357516091903,1.50130385949417,0.00126559173093487,0.00963761695410122
PRR24,1.60448154171131,3.33786904088374,1.8997791407339,0.00126692008927093,0.00964151794597233
TMEM52,4.28520757991579,-0.857142139397406,0.310980673461516,0.00126948635772655,0.00964745130143889
RAF1,22.99963301743,-0.873374230505458,0.319754807067531,0.00127073638297133,0.00964745130143889
CCDC149,4.35602736935252,-1.67613181273937,0.934580837798094,0.00126831038312826,0.00964745130143889
GABPB1,7.38684927212659,-0.774386020209475,0.27022190854494,0.0012707500354684,0.00964745130143889
LINC01285,1.83763597012228,3.15856641514549,1.7937803927492,0.00127044644287617,0.00964745130143889
GGT6,11.2201278215477,-1.06987378982181,0.450757493033628,0.00127143951045758,0.00964805394355859
TNS4,8.14010627176656,2.37998904772198,1.36453968514468,0.00127256147327394,0.00965193627738806
SGMS2,26.0944931627955,-0.949094163920562,0.364832223777618,0.00127946934921627,0.00969843150367814
GATM,46.4847797604106,-1.06077633023298,0.444198970627758,0.00128053148979891,0.00969843150367814
LMAN1,77.9248034544393,-0.808787362523176,0.286751759792977,0.00128027209810345,0.00969843150367814
TERC,0.576720051369425,2.66156968701732,1.52146834018336,0.00128614441734591,0.00973162096454936
ZNF579,6.04488698943198,-1.47843335997987,0.790519798116879,0.00128603248759445,0.00973162096454936
AK4,21.0183090859012,-0.929713149061767,0.352987257380178,0.0012868335522057,0.00973217876354899
LINC01550,0.648325462331957,2.40769715184064,1.38311366273212,0.00128835154709139,0.00973900160884477
AF213884.3,1.18174744763296,3.24491465825126,1.8522886216507,0.00129220279596998,0.00976344721235992
HSD17B4,33.6629944495402,-0.844432259811617,0.30517102566613,0.00129764178494193,0.00979986016574576
IFRD2,35.8831503753026,-0.700093739952289,0.238315148698385,0.00130145744301406,0.0098146151663445
SLCO2B1,3.25472253701346,1.96574270246304,1.12932549818505,0.00130136503049736,0.0098146151663445
SHMT1,8.73691925222976,-0.729569231287719,0.250865673081277,0.00130023347475922,0.0098146151663445
RIOK2,8.85937110458726,-0.810895425243017,0.288387735279214,0.00130273877936028,0.00981491713044472
TEAD4,5.84409559995997,0.844677965106228,0.305444327340033,0.00130253430744514,0.00981491713044472
PRKAR1A,59.3815013158905,-0.830346349411731,0.298143851985764,0.00130473862264241,0.00982062664372543
TMED1,15.1068277472067,-0.519723250322685,0.168962830766851,0.00130451555448032,0.00982062664372543
NUP54,13.9740523641193,-0.738050220431979,0.254714390302205,0.00130673854006095,0.00983100060538721
RNASEH1,14.3236480884669,0.934625379093955,0.357190202238107,0.0013164606100062,0.00989472817805994
IL10RB,15.2898105538823,-0.910143264998204,0.34226004565541,0.0013159359230494,0.00989472817805994
GALNT7,58.1508508900337,-0.998352379320396,0.399987310752785,0.00132310011979472,0.00993990750329396
RAP1A,56.9582472427531,-0.728988258104096,0.251252754583629,0.00133016011227236,0.00997641351398517
BTD,11.7229920477493,-0.88989500151094,0.33091478131501,0.00132864972141689,0.00997641351398517
TRIM40,0.884235422700707,2.84541819784885,1.63394115918558,0.00133059656430833,0.00997641351398517
ATG9B,2.3470223407426,2.58207338684921,1.48848166226091,0.00133111372925943,0.00997641351398517
AC009812.4,0.733159612143443,2.84469729518997,1.63325355483157,0.00132952649593833,0.00997641351398517
ARHGEF37,7.87466569163601,-1.6136288966315,0.898461110873537,0.0013369661292786,0.0100155293076323
SNX10,4.96932446094264,1.79157065813248,1.02276651339863,0.00133761249426293,0.0100156268864934
ANXA2,782.003022415645,0.808923607578886,0.288789704115245,0.00135447995669907,0.0101371254307805
TMTC2,10.4244101295976,-0.978434437368456,0.387944479307749,0.00136406981710034,0.0102040681587629
AKAP12,6.16525419578045,1.94699616378432,1.12741454964712,0.00136529105296929,0.0102083748045657
FGFRL1,5.98924858086024,-1.41558749785096,0.749027735106384,0.00136780681973815,0.0102223521017671
HM13,90.2831784875016,-0.697987658269284,0.238844979845202,0.00137384947100109,0.0102626620379836
UQCRH,429.535491162996,0.940165123878116,0.363071383389297,0.00137737394074526,0.0102841319636192
UBE2S,59.4542050598249,0.923623878831705,0.353078364955884,0.00138843395970345,0.0103618190838841
NONO,77.176665098202,-0.719305913106207,0.248418949943312,0.00139704157154342,0.0104211393454659
CCPG1,32.8057092724359,-0.92670429466681,0.355365291681227,0.00139851142711699,0.0104271851524885
TBC1D15,18.7365645894079,-0.835919998480761,0.303659749447906,0.00139921877541861,0.0104275427495146
UBXN10,1.32776630490432,2.07301159364648,1.21079504278068,0.00140138365890306,0.0104338423643564
KRT6A,5.55847187376849,3.95814045626741,2.45279697979226,0.00140098792988718,0.0104338423643564
FLVCR2,0.719618481211572,2.52208040132338,1.47079131065012,0.0014025653310092,0.0104377261856845
KLHL36,12.5376161120264,-0.871392812652352,0.322957193249803,0.00140567577031046,0.0104559532604372
ANGEL1,3.55519829417554,-1.37734756049382,0.723005767235772,0.00142428985369912,0.0105894310044184
IFNAR2,9.94705310817242,1.12956599320233,0.509578831161477,0.00142687027790067,0.0106036309091735
NR1I2,3.73933315411111,2.26932987699678,1.33229450544798,0.00143134366454469,0.0106318782109487
KCNQ1OT1,92.7861595210729,1.50435145506161,0.826638430821153,0.00143287981946112,0.0106382917675859
VNN3,3.44223905807173,2.66893686235538,1.56041650296528,0.00143372107458676,0.0106395425028227
AURKAIP1,154.441367709136,0.911003021907306,0.34717630822231,0.00144035921588596,0.0106837901688652
SCUBE2,1.76585827363272,-3.18281973881215,1.86415030891508,0.00144157818087116,0.0106878187305656
ELAC2,14.2378189366922,-0.708454845118304,0.244643112318639,0.00144394346973579,0.0107003383460177
UBIAD1,7.21056361803415,-0.630973319403965,0.212731910071028,0.00144569629980102,0.0107083097353879
AC009041.2,0.740993488120523,2.74225097014969,1.60580241154482,0.00144957476481644,0.0107320109226626
MFSD4,1.54831264089337,3.26568728261233,1.91978760547777,0.00145091404644879,0.0107368997335242
GYG1,15.693015950941,-0.691313219335574,0.237519845046568,0.0014539369479166,0.0107542370880978
FLJ27365,1.48580290838182,3.29130124749766,1.93775133180223,0.00145481037182871,0.0107556667695648
ATP6AP1,46.6002897143226,-0.792351044265699,0.283375575714949,0.00146310611690982,0.0108068940368108
NNMT,16.3969433631483,1.40635661892654,0.750786673058342,0.00146295511992786,0.0108068940368108
GRSF1,44.3230245826824,-0.661998318823907,0.225559592445675,0.00146683746038028,0.0108293966379336
CDADC1,4.9645525719021,-0.701095126549452,0.242023684888452,0.00147280664209345,0.0108633228722322
ERCC4,5.61997734155174,-0.782869102980887,0.27900326346579,0.00147216729403238,0.0108633228722322
GAD1,1.41922709897901,2.88137267276297,1.69353278680249,0.0014791803670727,0.0109052486363113
MYNN,10.2364341470743,-0.803463173297185,0.289434373660829,0.00148764513789545,0.0109625443665791
RAC2,27.1319317964057,1.21573103063272,0.589103785490446,0.00148979619861903,0.0109732822938805
VKORC1,32.4341368885409,-0.802523239843425,0.28905492888313,0.00149129092532447,0.0109791781625145
RHOD,34.1328899877948,0.923768559466356,0.35689840410807,0.00149198872204366,0.0109792041183799
RAP1GAP,9.87022310137744,-1.68644007777445,0.969934579439583,0.00149431584675656,0.0109912143258643
PTPRZ1,5.66095642845313,-2.37721255692074,1.40666620295938,0.00149531255972742,0.0109934322731425
MRPL40,34.4446575886299,-0.545441742773377,0.180860720527911,0.00150759818116243,0.0110786048498619
WNT10A,1.83110802927497,2.74160882550011,1.61981528522365,0.00151022372374348,0.0110927440628329
CCND3,23.2072647294732,-0.775404534398159,0.276424898670971,0.0015162657139072,0.0111319526461135
FARP1,25.2189225807819,-1.07349177388204,0.467914367413358,0.00151742400013727,0.0111352868390584
SSR2,169.823329929074,-0.49235760111981,0.161702423606492,0.00152392812643637,0.0111622970780291
BDH1,13.262141015235,-0.726141491554506,0.253906593763467,0.00152370881101191,0.0111622970780291
NOMO2,1.42250449411282,2.67029929888511,1.58163800088502,0.00152389003960724,0.0111622970780291
AL359220.1,0.687298303343775,2.47881094736617,1.47080605913387,0.00152290142793241,0.0111622970780291
HINT1,385.130844574487,0.443839166944672,0.14460737983552,0.00152968342450802,0.0111992655903564
SERPINB8,6.96732414576146,0.985657986883389,0.400388210669527,0.00153294068024138,0.0112179194434693
CCDC153,2.40228797540575,-1.51865267786996,0.848643487956443,0.00153636195814595,0.0112377557845143
APEH,33.714426025221,-0.690734217813184,0.238787728097821,0.00153914379685469,0.0112528987533334
TNC,1.65261312965307,-2.31759508599193,1.38062340952388,0.00154368664731292,0.0112808967840141
PRRT1,0.824064898802952,-1.58672859648411,0.902484039321405,0.00154829856053027,0.0113093734116516
BEX5,13.0209437969779,-1.27696841162717,0.6482565195695,0.00155547568983002,0.0113565524279649
AC007216.4,1.24953964220893,3.19700577604106,1.90969419079652,0.00155657325717833,0.0113593214070226
GRK5,9.60847107179786,-0.995526287655844,0.408913874265588,0.00156316674652535,0.0114021766280221
CGREF1,7.20322370039169,-0.951941097055104,0.377996230400913,0.00156402989366579,0.0114032128807888
SUMO2,247.322951498094,0.914653979215934,0.353721046779524,0.0015666362756879,0.0114169521031006
SC5D,16.6071285986693,-0.835721710731771,0.308116975651594,0.00156974521996481,0.0114343394327607
BTBD3,15.9646076909632,-0.825300555091698,0.302627480450578,0.00157064305208086,0.0114356119823235
FBXL13,3.05159014190135,-1.7415296689763,1.01842139653177,0.00157236355676928,0.0114400131980618
AC037459.3,1.0662497229728,2.67603602821762,1.59581176372051,0.00157269436528306,0.0114400131980618
AC133550.2,0.416104090489723,2.39681658615167,1.4336201004917,0.00157864167636663,0.0114779951586491
AC084033.3,0.738576038242367,2.66879362512062,1.59315711836023,0.00157993302761254,0.0114821051924011
AC005034.3,0.477883650544309,2.53370604307948,1.51515458809248,0.00158514810400963,0.0115147138800222
EIF4EBP2,38.5647909222448,-0.830695648385479,0.305937755657023,0.00158916959371791,0.0115386262419904
AC022075.1,0.763451694810328,2.80112839548967,1.67550902510648,0.00159785015830642,0.0115963296941064
FTX,18.3984214386756,2.14511539581665,1.28603553060652,0.00159897288434485,0.0115991546757016
CHST5,1.38754921203948,3.09106233341688,1.85587576737638,0.00160517549622677,0.0116388103151445
RAB17,23.1846835185929,-0.88949927472546,0.339549010626137,0.00160624486605729,0.0116412265407104
BFAR,29.0562507486725,-0.659263573717511,0.226738707654751,0.00160971110430165,0.0116610038494853
METTL9,40.6689014814129,-0.558723755815299,0.187171815939379,0.00161797480010465,0.0117155006817102
AC010894.2,0.576721466481791,2.56937520863763,1.54311479988735,0.00161983664194757,0.0117236140300956
GALNT10,19.3533703520624,-0.994083747256876,0.410464690477359,0.0016239657153088,0.0117481216019641
SAMD9L,17.8873831329486,1.56187542838004,0.891666373509717,0.00162661043695846,0.0117618735482675
C21orf2,10.554005859021,1.2680246639701,0.646063555084354,0.00162816660895261,0.0117623694627577
CR381653.1,0.862125613241045,2.88605834048971,1.73411029747832,0.00162800599914235,0.0117623694627577
SLC27A1,4.45685615549941,-1.42553943690388,0.783116640863568,0.00163838266726968,0.011828013167751
C1QTNF12,4.35426020738112,2.19039891723641,1.32009332191987,0.00163874901040486,0.011828013167751
AL390729.1,0.92018726430845,2.94964611197437,1.77757248811338,0.00164485627335209,0.0118666775122217
